datetime,pond,split,DO,temperature,pH,turbidity,ammonia,fish_weight,do_slope,risk_label,risk_name,target_risk_12h_ahead,target_risk_category_12h,target_DO_12h_ahead
2021-06-19 17:00:00,IoTPond2,TRAIN,9.785,26.375,8.3928,100.0,0.38,10.36,-0.3235,0,Low,0,Low,6.88
2021-06-19 17:30:00,IoTPond2,TRAIN,9.385,26.375,8.3973,100.0,0.38,10.36,-0.72,0,Low,1,Moderate,6.207
2021-06-19 18:00:00,IoTPond2,TRAIN,10.569,26.3125,8.4019,100.0,0.38,10.36,0.784,0,Low,1,Moderate,5.446
2021-06-19 18:30:00,IoTPond2,TRAIN,10.584,26.3125,8.4019,100.0,0.38,10.36,1.199,0,Low,0,Low,5.726
2021-06-19 19:00:00,IoTPond2,TRAIN,9.96,26.25,8.4019,100.0,0.38,10.36,-0.609,0,Low,0,Low,6.031
2021-06-19 19:30:00,IoTPond2,TRAIN,9.701,26.25,8.4019,100.0,0.38,10.36,-0.883,1,Moderate,0,Low,5.911
2021-06-19 20:00:00,IoTPond2,TRAIN,9.686,26.1875,8.4019,100.0,0.38,10.36,-0.274,0,Low,1,Moderate,5.166
2021-06-19 20:30:00,IoTPond2,TRAIN,9.054,26.1875,8.3973,100.0,0.38,10.36,-0.647,0,Low,1,Moderate,5.082
2021-06-19 21:00:00,IoTPond2,TRAIN,9.275,26.125,8.3973,100.0,0.38,10.36,-0.411,0,Low,0,Low,5.959
2021-06-19 21:30:00,IoTPond2,TRAIN,9.092,26.125,8.3973,100.0,0.38,10.36,0.038,0,Low,0,Low,7.789
2021-06-19 22:00:00,IoTPond2,TRAIN,9.069,26.0625,8.3973,100.0,0.38,10.36,-0.206,0,Low,0,Low,9.01
2021-06-19 22:30:00,IoTPond2,TRAIN,8.757,26.0625,8.3973,100.0,0.38,10.36,-0.335,0,Low,0,Low,9.563
2021-06-19 23:00:00,IoTPond2,TRAIN,8.498,26.0,8.3973,100.0,0.38,10.36,-0.571,0,Low,0,Low,12.262
2021-06-19 23:30:00,IoTPond2,TRAIN,8.338,25.9375,8.3973,100.0,0.38,10.36,-0.419,0,Low,0,Low,12.27
2021-06-20 00:00:00,IoTPond2,TRAIN,8.598,25.9375,8.3973,100.0,0.38,10.36,0.1,0,Low,0,Low,12.559
2021-06-20 00:30:00,IoTPond2,TRAIN,8.946,25.875,8.4019,100.0,0.38,10.36,0.608,0,Low,0,Low,11.848
2021-06-20 01:00:00,IoTPond2,TRAIN,8.233,25.8125,8.4019,100.0,0.38,10.36,-0.365,0,Low,0,Low,11.898
2021-06-20 01:30:00,IoTPond2,TRAIN,8.2575,25.75,8.4019,100.0,0.38,10.36,-0.6885,0,Low,0,Low,11.94
2021-06-20 02:00:00,IoTPond2,TRAIN,7.605,25.75,8.4064,100.0,0.38,10.36,-0.628,0,Low,0,Low,11.525
2021-06-20 02:30:00,IoTPond2,TRAIN,6.579,25.6875,8.4064,100.0,0.38,10.36,-1.6785,1,Moderate,0,Low,11.696
2021-06-20 03:00:00,IoTPond2,TRAIN,7.04,25.6875,8.4064,100.0,0.38,10.36,-0.565,0,Low,0,Low,12.027
2021-06-20 03:30:00,IoTPond2,TRAIN,6.84,25.625,8.4064,100.0,0.38,10.36,0.261,0,Low,0,Low,11.308
2021-06-20 04:00:00,IoTPond2,TRAIN,6.007,25.5625,8.4064,100.0,0.38,10.36,-1.033,1,Moderate,0,Low,11.5625
2021-06-20 04:30:00,IoTPond2,TRAIN,7.04,25.5625,8.411,100.0,0.38,10.36,0.2,0,Low,0,Low,11.163
2021-06-20 05:00:00,IoTPond2,TRAIN,6.88,25.5,8.4155,100.0,0.38,10.36,0.873,0,Low,0,Low,10.832
2021-06-20 05:30:00,IoTPond2,TRAIN,6.207,25.4375,8.4155,100.0,0.38,10.36,-0.833,1,Moderate,1,Moderate,10.409
2021-06-20 06:00:00,IoTPond2,TRAIN,5.446,25.375,8.4155,100.0,0.38,10.36,-1.434,1,Moderate,1,Moderate,9.975
2021-06-20 06:30:00,IoTPond2,TRAIN,5.726,25.375,8.4155,100.0,0.38,10.36,-0.481,0,Low,0,Low,10.097
2021-06-20 07:00:00,IoTPond2,TRAIN,6.031,25.3125,8.4155,100.0,0.38,10.36,0.585,0,Low,0,Low,10.352
2021-06-20 07:30:00,IoTPond2,TRAIN,5.911,25.3125,8.411,100.0,0.38,10.36,0.185,0,Low,0,Low,10.0435
2021-06-20 08:00:00,IoTPond2,TRAIN,5.166,25.25,8.411,100.0,0.38,10.36,-0.865,1,Moderate,0,Low,9.975
2021-06-20 08:30:00,IoTPond2,TRAIN,5.082,25.25,8.4064,100.0,0.38,10.36,-0.829,1,Moderate,0,Low,9.4535
2021-06-20 09:00:00,IoTPond2,TRAIN,5.959,25.25,8.4064,100.0,0.38,10.36,0.793,0,Low,0,Low,9.457
2021-06-20 09:30:00,IoTPond2,TRAIN,7.789,25.3125,8.4064,100.0,0.38,10.36,2.707,0,Low,0,Low,9.0195
2021-06-20 10:00:00,IoTPond2,TRAIN,9.01,25.375,8.4064,100.0,0.38,10.36,3.051,0,Low,0,Low,9.0235
2021-06-20 10:30:00,IoTPond2,TRAIN,9.563,25.5,8.3973,100.0,0.38,10.36,1.774,0,Low,0,Low,8.966
2021-06-20 11:00:00,IoTPond2,TRAIN,12.262,25.75,8.3656,100.0,0.38,10.36,3.252,0,Low,0,Low,8.445
2021-06-20 11:30:00,IoTPond2,TRAIN,12.27,25.8125,8.3746,100.0,0.38,10.36,2.707,0,Low,0,Low,8.318
2021-06-20 12:00:00,IoTPond2,TRAIN,12.559,26.0,8.3746,100.0,0.38,10.36,0.297,0,Low,0,Low,8.522
2021-06-20 12:30:00,IoTPond2,TRAIN,11.848,26.0625,8.3792,100.0,0.38,10.36,-0.422,0,Low,0,Low,8.506
2021-06-20 13:00:00,IoTPond2,TRAIN,11.898,26.1875,8.3746,100.0,0.38,10.36,-0.661,0,Low,1,Moderate,7.705
2021-06-20 13:30:00,IoTPond2,TRAIN,11.94,26.375,8.3746,100.0,0.38,10.36,0.092,0,Low,1,Moderate,7.376
2021-06-20 14:00:00,IoTPond2,TRAIN,11.525,26.25,8.386,100.0,0.38,10.36,-0.373,0,Low,0,Low,7.236
2021-06-20 14:30:00,IoTPond2,TRAIN,11.696,26.375,8.3792,100.0,0.38,10.36,-0.244,0,Low,0,Low,7.897
2021-06-20 15:00:00,IoTPond2,TRAIN,12.027,26.5312,8.3656,100.0,0.38,10.36,0.502,0,Low,0,Low,7.817
2021-06-20 15:30:00,IoTPond2,TRAIN,11.308,26.625,8.3656,100.0,0.38,10.36,-0.388,0,Low,1,Moderate,6.047
2021-06-20 16:00:00,IoTPond2,TRAIN,11.5625,26.6875,8.3656,100.0,0.38,10.36,-0.4645,0,Low,1,Moderate,6.776
2021-06-20 16:30:00,IoTPond2,TRAIN,11.163,26.6875,8.3678,100.0,0.38,10.36,-0.145,0,Low,0,Low,6.728
2021-06-20 17:00:00,IoTPond2,TRAIN,10.832,26.6875,8.3746,100.0,0.38,10.36,-0.7305,0,Low,0,Low,6.183
2021-06-20 17:30:00,IoTPond2,TRAIN,10.409,26.625,8.3837,100.0,0.38,10.36,-0.754,1,Moderate,1,Moderate,5.326
2021-06-20 18:00:00,IoTPond2,TRAIN,9.975,26.5625,8.3973,100.0,0.38,10.36,-0.857,1,Moderate,0,Low,5.5345
2021-06-20 18:30:00,IoTPond2,TRAIN,10.097,26.5,8.3973,100.0,0.38,10.36,-0.312,0,Low,0,Low,7.441
2021-06-20 19:00:00,IoTPond2,TRAIN,10.352,26.4375,8.3928,100.0,0.38,10.36,0.377,0,Low,0,Low,7.665
2021-06-20 19:30:00,IoTPond2,TRAIN,10.0435,26.375,8.3882,100.0,0.38,10.36,-0.0535,0,Low,0,Low,6.752
2021-06-20 20:00:00,IoTPond2,TRAIN,9.975,26.3125,8.3928,100.0,0.38,10.36,-0.377,0,Low,1,Moderate,6.728
2021-06-20 20:30:00,IoTPond2,TRAIN,9.4535,26.25,8.3882,100.0,0.38,10.36,-0.59,0,Low,0,Low,6.019
2021-06-20 21:00:00,IoTPond2,TRAIN,9.457,26.1875,8.3882,100.0,0.38,10.36,-0.518,0,Low,0,Low,6.247
2021-06-20 21:30:00,IoTPond2,TRAIN,9.0195,26.125,8.3882,100.0,0.38,10.36,-0.434,0,Low,0,Low,7.016
2021-06-20 22:00:00,IoTPond2,TRAIN,9.0235,26.0625,8.3928,100.0,0.38,10.36,-0.4335,0,Low,0,Low,5.979
2021-06-20 22:30:00,IoTPond2,TRAIN,8.966,26.0,8.3928,100.0,0.38,10.36,-0.0535,0,Low,1,Moderate,5.887
2021-06-20 23:00:00,IoTPond2,TRAIN,8.445,25.9375,8.3928,100.0,0.38,10.36,-0.5785,0,Low,0,Low,6.095
2021-06-20 23:30:00,IoTPond2,TRAIN,8.318,25.9375,8.3973,100.0,0.38,10.36,-0.648,0,Low,0,Low,6.696
2021-06-21 00:00:00,IoTPond2,TRAIN,8.522,25.875,8.3973,100.0,0.38,10.36,0.077,0,Low,0,Low,6.88
2021-06-21 00:30:00,IoTPond2,TRAIN,8.506,25.8125,8.4019,100.0,0.38,10.36,0.188,0,Low,0,Low,6.9752
2021-06-21 01:00:00,IoTPond2,TRAIN,7.705,25.75,8.4064,100.0,0.38,10.36,-0.817,1,Moderate,0,Low,7.0705
2021-06-21 01:30:00,IoTPond2,TRAIN,7.376,25.6875,8.4064,100.0,0.38,10.36,-1.13,1,Moderate,0,Low,11.833
2021-06-21 02:00:00,IoTPond2,TRAIN,7.236,25.625,8.4064,100.0,0.38,10.36,-0.469,0,Low,0,Low,12.158
2021-06-21 02:30:00,IoTPond2,TRAIN,7.897,25.625,8.4064,100.0,0.38,10.36,0.521,0,Low,0,Low,11.8745
2021-06-21 03:00:00,IoTPond2,TRAIN,7.817,25.5625,8.4064,100.0,0.38,10.36,0.581,0,Low,0,Low,11.598
2021-06-21 03:30:00,IoTPond2,TRAIN,6.047,25.5,8.4064,100.0,0.38,10.36,-1.85,1,Moderate,0,Low,11.798
2021-06-21 04:00:00,IoTPond2,TRAIN,6.776,25.4375,8.4064,100.0,0.38,10.36,-1.041,1,Moderate,0,Low,11.5575
2021-06-21 04:30:00,IoTPond2,TRAIN,6.728,25.375,8.4064,100.0,0.38,10.36,0.681,0,Low,0,Low,11.253
2021-06-21 05:00:00,IoTPond2,TRAIN,6.183,25.3125,8.4064,100.0,0.38,10.36,-0.593,0,Low,1,Moderate,10.508
2021-06-21 05:30:00,IoTPond2,TRAIN,5.326,25.3125,8.4064,100.0,0.38,10.36,-1.402,1,Moderate,1,Moderate,9.948
2021-06-21 06:00:00,IoTPond2,TRAIN,5.5345,25.25,8.4064,100.0,0.38,10.36,-0.6485,0,Low,0,Low,10.292
2021-06-21 06:30:00,IoTPond2,TRAIN,7.441,25.1875,8.4064,100.0,0.38,10.36,2.115,0,Low,0,Low,10.196
2021-06-21 07:00:00,IoTPond2,TRAIN,7.665,25.125,8.4064,100.0,0.38,10.36,2.1305,0,Low,1,Moderate,9.283
2021-06-21 07:30:00,IoTPond2,TRAIN,6.752,25.125,8.4064,100.0,0.38,10.36,-0.689,0,Low,1,Moderate,9.235
2021-06-21 08:00:00,IoTPond2,TRAIN,6.728,25.0625,8.4064,100.0,0.38,10.36,-0.937,1,Moderate,0,Low,9.251
2021-06-21 08:30:00,IoTPond2,TRAIN,6.019,25.0625,8.4064,100.0,0.38,10.36,-0.733,0,Low,0,Low,8.498
2021-06-21 09:00:00,IoTPond2,TRAIN,6.247,25.0625,8.4064,100.0,0.38,10.36,-0.481,0,Low,1,Moderate,8.306
2021-06-21 09:30:00,IoTPond2,TRAIN,7.016,25.0625,8.4064,100.0,0.38,10.36,0.997,0,Low,0,Low,8.025
2021-06-21 10:00:00,IoTPond2,TRAIN,5.979,25.0625,8.4019,100.0,0.38,10.36,-0.268,0,Low,0,Low,7.821
2021-06-21 10:30:00,IoTPond2,TRAIN,5.887,25.0625,8.4019,100.0,0.38,10.36,-1.129,1,Moderate,0,Low,7.416
2021-06-21 11:00:00,IoTPond2,TRAIN,6.095,25.0625,8.4064,100.0,0.38,10.36,0.116,0,Low,0,Low,7.294
2021-06-21 11:30:00,IoTPond2,TRAIN,6.696,25.0,8.4064,100.0,0.38,10.36,0.809,0,Low,0,Low,7.4545
2021-06-21 12:00:00,IoTPond2,TRAIN,6.88,24.9375,8.4064,100.0,0.38,10.36,0.785,0,Low,0,Low,7.3065
2021-06-21 12:30:00,IoTPond2,TRAIN,6.9752,24.9327,8.405,100.0,0.38,10.36,0.2793,0,Low,0,Low,6.947
2021-06-21 13:00:00,IoTPond2,TRAIN,7.0705,24.9279,8.4036,100.0,0.38,10.36,0.1905,0,Low,0,Low,6.5965
2021-06-22 14:00:00,IoTPond2,TRAIN,11.833,24.6875,8.3338,100.0,0.38,10.36,4.8578,0,Low,0,Low,6.4105
2021-06-22 14:30:00,IoTPond2,TRAIN,12.158,24.8125,8.3292,100.0,0.38,10.36,5.0875,0,Low,1,Moderate,5.76
2021-06-22 15:00:00,IoTPond2,TRAIN,11.8745,24.875,8.3315,100.0,0.38,10.36,0.0415,0,Low,0,Low,5.8355
2021-06-22 15:30:00,IoTPond2,TRAIN,11.598,25.0,8.3247,100.0,0.38,10.36,-0.56,0,Low,0,Low,5.105
2021-06-22 16:00:00,IoTPond2,TRAIN,11.798,25.125,8.3247,100.0,0.38,10.36,-0.0765,0,Low,1,Moderate,4.4495
2021-06-22 16:30:00,IoTPond2,TRAIN,11.5575,25.125,8.3292,100.0,0.38,10.36,-0.0405,0,Low,0,Low,5.054
2021-06-22 17:00:00,IoTPond2,TRAIN,11.253,25.125,8.3338,100.0,0.38,10.36,-0.545,0,Low,0,Low,4.851
2021-06-22 17:30:00,IoTPond2,TRAIN,10.508,25.1875,8.3338,100.0,0.38,10.36,-1.0495,1,Moderate,0,Low,5.443
2021-06-22 18:00:00,IoTPond2,TRAIN,9.948,25.1875,8.3338,100.0,0.38,10.36,-1.305,1,Moderate,0,Low,4.783
2021-06-22 18:30:00,IoTPond2,TRAIN,10.292,25.1875,8.3383,100.0,0.38,10.36,-0.216,0,Low,0,Low,5.933
2021-06-22 19:00:00,IoTPond2,TRAIN,10.196,25.1875,8.3383,100.0,0.38,10.36,0.248,0,Low,0,Low,6.28
2021-06-22 19:30:00,IoTPond2,TRAIN,9.283,25.125,8.3383,100.0,0.38,10.36,-1.009,1,Moderate,0,Low,5.248
2021-06-22 20:00:00,IoTPond2,TRAIN,9.235,25.125,8.3338,100.0,0.38,10.36,-0.961,1,Moderate,0,Low,5.561
2021-06-22 20:30:00,IoTPond2,TRAIN,9.251,25.125,8.3338,100.0,0.38,10.36,-0.032,0,Low,1,Moderate,4.4325
2021-06-22 21:00:00,IoTPond2,TRAIN,8.498,25.125,8.3338,100.0,0.38,10.36,-0.737,0,Low,0,Low,5.265
2021-06-22 21:30:00,IoTPond2,TRAIN,8.306,25.0625,8.3338,100.0,0.38,10.36,-0.945,1,Moderate,0,Low,4.479
2021-06-22 22:00:00,IoTPond2,TRAIN,8.025,25.0625,8.3338,100.0,0.38,10.36,-0.473,0,Low,0,Low,6.123
2021-06-22 22:30:00,IoTPond2,TRAIN,7.821,25.0312,8.3338,100.0,0.38,10.36,-0.485,0,Low,0,Low,5.882
2021-06-22 23:00:00,IoTPond2,TRAIN,7.416,25.0,8.3292,100.0,0.38,10.36,-0.609,0,Low,1,Moderate,5.303
2021-06-22 23:30:00,IoTPond2,TRAIN,7.294,24.9375,8.3292,100.0,0.38,10.36,-0.527,0,Low,0,Low,5.578
2021-06-23 00:00:00,IoTPond2,TRAIN,7.4545,24.9375,8.3338,100.0,0.38,10.36,0.0385,0,Low,0,Low,4.775
2021-06-23 00:30:00,IoTPond2,TRAIN,7.3065,24.875,8.3338,100.0,0.38,10.36,0.0125,0,Low,0,Low,5.079
2021-06-23 01:00:00,IoTPond2,TRAIN,6.947,24.875,8.3338,100.0,0.38,10.36,-0.5075,0,Low,0,Low,4.382
2021-06-23 01:30:00,IoTPond2,TRAIN,6.5965,24.8125,8.3338,100.0,0.38,10.36,-0.71,0,Low,0,Low,6.495
2021-06-23 02:00:00,IoTPond2,TRAIN,6.4105,24.8125,8.3383,100.0,0.38,10.36,-0.5365,0,Low,0,Low,6.618
2021-06-23 02:30:00,IoTPond2,TRAIN,5.76,24.75,8.3429,100.0,0.38,10.36,-0.8365,1,Moderate,0,Low,7.3025
2021-06-23 03:00:00,IoTPond2,TRAIN,5.8355,24.6875,8.3474,100.0,0.38,10.36,-0.575,0,Low,0,Low,7.6825
2021-06-23 03:30:00,IoTPond2,TRAIN,5.105,24.6875,8.3474,100.0,0.38,10.36,-0.655,0,Low,0,Low,7.9485
2021-06-23 04:00:00,IoTPond2,TRAIN,4.4495,24.6875,8.3474,100.0,0.38,10.36,-1.386,1,Moderate,0,Low,7.429
2021-06-23 04:30:00,IoTPond2,TRAIN,5.054,24.625,8.3474,100.0,0.38,10.36,-0.051,0,Low,0,Low,8.025
2021-06-23 05:00:00,IoTPond2,TRAIN,4.851,24.5625,8.3474,100.0,0.38,10.36,0.4015,0,Low,0,Low,7.636
2021-06-23 05:30:00,IoTPond2,TRAIN,5.443,24.5625,8.3474,100.0,0.38,10.36,0.389,0,Low,1,Moderate,6.711
2021-06-23 06:00:00,IoTPond2,TRAIN,4.783,24.5,8.3429,100.0,0.38,10.36,-0.068,0,Low,1,Moderate,6.465
2021-06-23 06:30:00,IoTPond2,TRAIN,5.933,24.5,8.3474,100.0,0.38,10.36,0.49,0,Low,0,Low,7.649
2021-06-23 07:00:00,IoTPond2,TRAIN,6.28,24.4375,8.3429,100.0,0.38,10.36,1.497,0,Low,0,Low,9.255
2021-06-23 07:30:00,IoTPond2,TRAIN,5.248,24.4375,8.3383,100.0,0.38,10.36,-0.685,0,Low,0,Low,7.243
2021-06-23 08:00:00,IoTPond2,TRAIN,5.561,24.4375,8.3383,100.0,0.38,10.36,-0.719,0,Low,1,Moderate,6.364
2021-06-23 08:30:00,IoTPond2,TRAIN,4.4325,24.4375,8.3383,100.0,0.38,10.36,-0.8155,1,Moderate,1,Moderate,5.941
2021-06-23 09:00:00,IoTPond2,TRAIN,5.265,24.5,8.3292,100.0,0.38,10.36,-0.296,0,Low,1,Moderate,5.426
2021-06-23 09:30:00,IoTPond2,TRAIN,4.479,24.5,8.3292,100.0,0.38,10.36,0.0465,0,Low,0,Low,5.5905
2021-06-23 10:00:00,IoTPond2,TRAIN,6.123,24.5,8.3292,100.0,0.38,10.36,0.858,0,Low,0,Low,4.868
2021-06-23 10:30:00,IoTPond2,TRAIN,5.882,24.5625,8.3292,100.0,0.38,10.36,1.403,0,Low,1,Moderate,4.682
2021-06-23 11:00:00,IoTPond2,TRAIN,5.303,24.5,8.3338,100.0,0.38,10.36,-0.82,1,Moderate,0,Low,4.175
2021-06-23 11:30:00,IoTPond2,TRAIN,5.578,24.5,8.3292,100.0,0.38,10.36,-0.304,0,Low,0,Low,4.2045
2021-06-23 12:00:00,IoTPond2,TRAIN,4.775,24.5,8.3292,100.0,0.38,10.36,-0.528,0,Low,0,Low,4.767
2021-06-23 12:30:00,IoTPond2,TRAIN,5.079,24.5,8.3338,100.0,0.38,10.36,-0.499,0,Low,0,Low,4.344
2021-06-23 13:00:00,IoTPond2,TRAIN,4.382,24.4375,8.3383,100.0,0.38,10.36,-0.393,0,Low,0,Low,4.437
2021-06-23 13:30:00,IoTPond2,TRAIN,6.495,24.375,8.3247,100.0,0.38,10.36,1.416,0,Low,1,Moderate,3.617
2021-06-23 14:00:00,IoTPond2,TRAIN,6.618,24.375,8.3202,100.0,0.38,10.36,2.236,0,Low,1,Moderate,3.8495
2021-06-23 14:30:00,IoTPond2,TRAIN,7.3025,24.375,8.3111,100.0,0.38,10.36,0.8075,0,Low,1,Moderate,3.088
2021-06-23 15:00:00,IoTPond2,TRAIN,7.6825,24.375,8.3111,100.0,0.38,10.36,1.0645,0,Low,0,Low,4.695
2021-06-23 15:30:00,IoTPond2,TRAIN,7.9485,24.4375,8.3065,100.0,0.38,10.36,0.646,0,Low,1,Moderate,3.829
2021-06-23 16:00:00,IoTPond2,TRAIN,7.429,24.4375,8.302,100.0,0.38,10.36,-0.2535,0,Low,1,Moderate,2.7845
2021-06-23 16:30:00,IoTPond2,TRAIN,8.025,24.4375,8.302,100.0,0.38,10.36,0.0765,0,Low,1,Moderate,3.5435
2021-06-23 17:00:00,IoTPond2,TRAIN,7.636,24.4375,8.2929,100.0,0.38,10.36,0.207,0,Low,1,Moderate,2.8785
2021-06-23 17:30:00,IoTPond2,TRAIN,6.711,24.4375,8.302,100.0,0.38,10.36,-1.314,1,Moderate,1,Moderate,3.539
2021-06-23 18:00:00,IoTPond2,TRAIN,6.465,24.4375,8.302,100.0,0.38,10.36,-1.171,1,Moderate,0,Low,4.325
2021-06-23 18:30:00,IoTPond2,TRAIN,7.649,24.4062,8.302,100.0,0.38,10.36,0.938,0,Low,1,Moderate,3.66
2021-06-23 19:00:00,IoTPond2,TRAIN,9.255,24.4062,8.302,100.0,0.38,10.36,2.79,0,Low,0,Low,5.302
2021-06-23 19:30:00,IoTPond2,TRAIN,7.243,24.375,8.302,100.0,0.38,10.36,-0.406,0,Low,0,Low,6.463
2021-06-23 20:00:00,IoTPond2,TRAIN,6.364,24.375,8.302,100.0,0.38,10.36,-2.891,1,Moderate,0,Low,5.543
2021-06-23 20:30:00,IoTPond2,TRAIN,5.941,24.3125,8.302,100.0,0.38,10.36,-1.302,1,Moderate,0,Low,5.874
2021-06-23 21:00:00,IoTPond2,TRAIN,5.426,24.25,8.2929,100.0,0.38,10.36,-0.938,1,Moderate,0,Low,4.909
2021-06-23 21:30:00,IoTPond2,TRAIN,5.5905,24.25,8.2929,100.0,0.38,10.36,-0.3505,0,Low,0,Low,8.1765
2021-06-23 22:00:00,IoTPond2,TRAIN,4.868,24.1875,8.2884,100.0,0.38,10.36,-0.558,0,Low,0,Low,13.747
2021-06-23 22:30:00,IoTPond2,TRAIN,4.682,24.1875,8.2884,100.0,0.38,10.36,-0.9085,1,Moderate,0,Low,12.9485
2021-06-23 23:00:00,IoTPond2,TRAIN,4.175,24.125,8.2838,100.0,0.38,10.36,-0.693,0,Low,0,Low,13.709
2021-06-23 23:30:00,IoTPond2,TRAIN,4.2045,24.125,8.2838,100.0,0.38,10.36,-0.4775,0,Low,0,Low,14.077
2021-06-24 00:00:00,IoTPond2,TRAIN,4.767,24.125,8.2793,100.0,0.38,10.36,0.592,0,Low,0,Low,15.7715
2021-06-24 00:30:00,IoTPond2,TRAIN,4.344,24.0625,8.2748,100.0,0.38,10.36,0.1395,0,Low,0,Low,14.546
